converter_type,converter_probability,converter_probability_source,equipment_bucket,item_group_ids,item_group_names,grade_code,grade_name,section_group,open_slot,candidate_index,option_id,option_name,value_raw,value_0_low16,value_1_high16,normal_probability,improved_probability,option_tier,probability_sum_valid,source_file_name,source_block_index,source_file_offset,mapping_basis,mapping_confidence
개량된 변환기,7,float_b,헬멧,0,헬멧,9,ULT 유니크,0,2,6,801,레벨비례카리스마상승,65539,3,1,7,7,1,true,item_option_open.dat,54,0x27e90,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,7,float_b,헬멧,0,헬멧,9,ULT 유니크,0,2,7,802,레벨비례운상승,65539,3,1,7,7,1,true,item_option_open.dat,54,0x27ea8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,4,float_b,헬멧,0,헬멧,9,ULT 유니크,0,2,8,796,레벨비례힘상승,65538,2,1,4,4,2,true,item_option_open.dat,54,0x27ec0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,4,float_b,헬멧,0,헬멧,9,ULT 유니크,0,2,9,797,레벨비례민첩성상승,65538,2,1,4,4,2,true,item_option_open.dat,54,0x27ed8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,4,float_b,헬멧,0,헬멧,9,ULT 유니크,0,2,10,800,레벨비례지식상승,65538,2,1,4,4,2,true,item_option_open.dat,54,0x27ef0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,4,float_b,헬멧,0,헬멧,9,ULT 유니크,0,2,11,798,레벨비례건강상승,65538,2,1,4,4,2,true,item_option_open.dat,54,0x27f08,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,4,float_b,헬멧,0,헬멧,9,ULT 유니크,0,2,12,799,레벨비례지혜상승,65538,2,1,4,4,2,true,item_option_open.dat,54,0x27f20,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,4,float_b,헬멧,0,헬멧,9,ULT 유니크,0,2,13,801,레벨비례카리스마상승,65538,2,1,4,4,2,true,item_option_open.dat,54,0x27f38,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,4,float_b,헬멧,0,헬멧,9,ULT 유니크,0,2,14,802,레벨비례운상승,65538,2,1,4,4,2,true,item_option_open.dat,54,0x27f50,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,15,float_b,헬멧,0,헬멧,9,ULT 유니크,0,2,15,0,방어력증가,36,36,0,15,15,1,true,item_option_open.dat,54,0x27f68,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,8,float_b,헬멧,0,헬멧,9,ULT 유니크,0,2,16,0,방어력증가,43,43,0,8,8,2,true,item_option_open.dat,54,0x27f80,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,9,float_b,헬멧,0,헬멧,9,ULT 유니크,0,3,1,55,vs동물형_물리대미지증가P,72,72,0,9,9,1,true,item_option_open.dat,54,0x28100,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,헬멧,0,헬멧,9,ULT 유니크,0,3,2,55,vs동물형_물리대미지증가P,86,86,0,5,5,2,true,item_option_open.dat,54,0x28118,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,헬멧,0,헬멧,9,ULT 유니크,0,3,3,55,vs동물형_물리대미지증가P,103,103,0,2,2,3,true,item_option_open.dat,54,0x28130,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,9,float_b,헬멧,0,헬멧,9,ULT 유니크,0,3,4,719,"(소환수,펫)상태이상저항증가",12,12,0,9,9,1,true,item_option_open.dat,54,0x28148,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,헬멧,0,헬멧,9,ULT 유니크,0,3,5,719,"(소환수,펫)상태이상저항증가",14,14,0,5,5,2,true,item_option_open.dat,54,0x28160,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,2,float_b,헬멧,0,헬멧,9,ULT 유니크,0,3,6,719,"(소환수,펫)상태이상저항증가",16,16,0,2,2,3,true,item_option_open.dat,54,0x28178,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,9,float_b,헬멧,0,헬멧,9,ULT 유니크,0,3,7,352,최대체력증가P,60,60,0,9,9,1,true,item_option_open.dat,54,0x28190,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,헬멧,0,헬멧,9,ULT 유니크,0,3,8,352,최대체력증가P,72,72,0,5,5,2,true,item_option_open.dat,54,0x281a8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,헬멧,0,헬멧,9,ULT 유니크,0,3,9,352,최대체력증가P,86,86,0,3,3,3,true,item_option_open.dat,54,0x281c0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,9,float_b,헬멧,0,헬멧,9,ULT 유니크,0,3,10,463,치명타대미지증가,12,12,0,9,9,1,true,item_option_open.dat,54,0x281d8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,헬멧,0,헬멧,9,ULT 유니크,0,3,11,463,치명타대미지증가,14,14,0,5,5,2,true,item_option_open.dat,54,0x281f0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,헬멧,0,헬멧,9,ULT 유니크,0,3,12,463,치명타대미지증가,16,16,0,3,3,3,true,item_option_open.dat,54,0x28208,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,9,float_b,헬멧,0,헬멧,9,ULT 유니크,0,3,13,351,방어력증가P,43,43,0,9,9,1,true,item_option_open.dat,54,0x28220,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,헬멧,0,헬멧,9,ULT 유니크,0,3,14,351,방어력증가P,51,51,0,5,5,2,true,item_option_open.dat,54,0x28238,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,헬멧,0,헬멧,9,ULT 유니크,0,3,15,351,방어력증가P,61,61,0,3,3,3,true,item_option_open.dat,54,0x28250,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,9,float_b,헬멧,0,헬멧,9,ULT 유니크,0,3,16,695,"(소환수,펫)최대체력증가P",30,30,0,9,9,1,true,item_option_open.dat,54,0x28268,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,헬멧,0,헬멧,9,ULT 유니크,0,3,17,695,"(소환수,펫)최대체력증가P",40,40,0,5,5,2,true,item_option_open.dat,54,0x28280,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,헬멧,0,헬멧,9,ULT 유니크,0,3,18,695,"(소환수,펫)최대체력증가P",50,50,0,3,3,3,true,item_option_open.dat,54,0x28298,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,9,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,1,88,치명타저항,26,26,0,9,9,1,true,item_option_open.dat,54,0x283e8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,2,88,치명타저항,31,31,0,4,3,2,true,item_option_open.dat,54,0x28400,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,1.1875,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,3,88,치명타저항,37,37,0,1,1.1875,3,true,item_option_open.dat,54,0x28418,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,9,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,4,351,방어력증가P,43,43,0,9,9,1,true,item_option_open.dat,54,0x28430,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,5,351,방어력증가P,51,51,0,4,3,2,true,item_option_open.dat,54,0x28448,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,1.1875,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,6,351,방어력증가P,61,61,0,1,1.1875,3,true,item_option_open.dat,54,0x28460,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,7,803,적에게입힌대미지의일부체력으로흡수,4,4,0,2,3,1,true,item_option_open.dat,54,0x28478,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,1.5,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,8,803,적에게입힌대미지의일부체력으로흡수,5,5,0,1,1.5,2,true,item_option_open.dat,54,0x28490,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,0.75,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,9,803,적에게입힌대미지의일부체력으로흡수,6,6,0,0.5,0.75,3,true,item_option_open.dat,54,0x284a8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,9,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,10,466,더블크리티컬대미지감소,36,36,0,10,9,1,true,item_option_open.dat,54,0x284c0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,8.5,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,11,37,즉사,14,14,0,8.5,8.5,1,true,item_option_open.dat,54,0x284d8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,9,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,12,923,소환수마법공격력증가P,20,20,0,10,9,1,true,item_option_open.dat,54,0x284f0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,9,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,13,109,모든스킬레벨증가,5,5,0,9,9,1,true,item_option_open.dat,54,0x28508,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,14,109,모든스킬레벨증가,6,6,0,4,3,2,true,item_option_open.dat,54,0x28520,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,1.1875,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,15,109,모든스킬레벨증가,7,7,0,1,1.1875,3,true,item_option_open.dat,54,0x28538,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,9,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,16,929,조련펫모든스탯증가,432,432,0,10,9,1,true,item_option_open.dat,54,0x28550,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,17,727,스탯저하저항,7,7,0,2,3,1,true,item_option_open.dat,54,0x28568,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,1.5,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,18,727,스탯저하저항,8,8,0,1,1.5,2,true,item_option_open.dat,54,0x28580,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,0.75,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,19,727,스탯저하저항,9,9,0,0.5,0.75,3,true,item_option_open.dat,54,0x28598,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,5,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,20,110,회피율증가,8,8,0,5,5,1,true,item_option_open.dat,54,0x285b0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,21,110,회피율증가,9,9,0,3,3,2,true,item_option_open.dat,54,0x285c8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,1.1875,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,22,110,회피율증가,10,10,0,1,1.1875,3,true,item_option_open.dat,54,0x285e0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,3,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,23,464,더블크리티컬대미지증가,12,12,0,2,3,1,true,item_option_open.dat,54,0x285f8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,1.5,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,24,464,더블크리티컬대미지증가,13,13,0,1,1.5,2,true,item_option_open.dat,54,0x28610,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
개량된 변환기,0.75,float_b,헬멧,0,헬멧,9,ULT 유니크,0,4,25,464,더블크리티컬대미지증가,14,14,0,0.5,0.75,3,true,item_option_open.dat,54,0x28628,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,7,유니크,1,1,1,63,힘상승,34,34,0,12,12,1,true,item_option_open.dat,56,0x29290,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,7,유니크,1,1,2,67,민첩성상승,34,34,0,12,12,1,true,item_option_open.dat,56,0x292a8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,7,유니크,1,1,3,66,건강상승,34,34,0,12,12,1,true,item_option_open.dat,56,0x292c0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,7,유니크,1,1,4,64,지혜상승,34,34,0,12,12,1,true,item_option_open.dat,56,0x292d8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,7,유니크,1,1,5,65,지식상승,34,34,0,12,12,1,true,item_option_open.dat,56,0x292f0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,7,유니크,1,1,6,68,카리스마상승,34,34,0,12,12,1,true,item_option_open.dat,56,0x29308,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,7,유니크,1,1,7,69,행운상승,34,34,0,12,12,1,true,item_option_open.dat,56,0x29320,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,4,float_a,헬멧,0,헬멧,7,유니크,1,1,8,327,모든능력치증가,17,17,0,4,4,1,true,item_option_open.dat,56,0x29338,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,7,유니크,1,1,9,736,현아이템착용레벨감소,60,60,0,12,12,1,true,item_option_open.dat,56,0x29350,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,13.6,float_a,헬멧,0,헬멧,7,유니크,1,2,1,63,힘상승,37,37,0,13.6,13.6,1,true,item_option_open.dat,56,0x29578,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,13.6,float_a,헬멧,0,헬멧,7,유니크,1,2,2,67,민첩성상승,37,37,0,13.6,13.6,1,true,item_option_open.dat,56,0x29590,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,13.6,float_a,헬멧,0,헬멧,7,유니크,1,2,3,66,건강상승,37,37,0,13.6,13.6,1,true,item_option_open.dat,56,0x295a8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,13.6,float_a,헬멧,0,헬멧,7,유니크,1,2,4,64,지혜상승,37,37,0,13.6,13.6,1,true,item_option_open.dat,56,0x295c0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,13.6,float_a,헬멧,0,헬멧,7,유니크,1,2,5,65,지식상승,37,37,0,13.6,13.6,1,true,item_option_open.dat,56,0x295d8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,13.6,float_a,헬멧,0,헬멧,7,유니크,1,2,6,68,카리스마상승,37,37,0,13.6,13.6,1,true,item_option_open.dat,56,0x295f0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,13.6,float_a,헬멧,0,헬멧,7,유니크,1,2,7,69,행운상승,37,37,0,13.6,13.6,1,true,item_option_open.dat,56,0x29608,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,4.8,float_a,헬멧,0,헬멧,7,유니크,1,2,8,327,모든능력치증가,18,18,0,4.8,4.8,1,true,item_option_open.dat,56,0x29620,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,17,float_a,헬멧,0,헬멧,7,유니크,1,3,1,352,최대체력증가P,16,16,0,17,17,1,true,item_option_open.dat,56,0x29860,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,8,float_a,헬멧,0,헬멧,7,유니크,1,3,2,352,최대체력증가P,20,20,0,8,8,2,true,item_option_open.dat,56,0x29878,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,17,float_a,헬멧,0,헬멧,7,유니크,1,3,3,463,치명타대미지증가,8,8,0,17,17,1,true,item_option_open.dat,56,0x29890,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,8,float_a,헬멧,0,헬멧,7,유니크,1,3,4,463,치명타대미지증가,10,10,0,8,8,2,true,item_option_open.dat,56,0x298a8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,17,float_a,헬멧,0,헬멧,7,유니크,1,3,5,719,"(소환수,펫)상태이상저항증가",5,5,0,17,17,1,true,item_option_open.dat,56,0x298c0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,8,float_a,헬멧,0,헬멧,7,유니크,1,3,6,719,"(소환수,펫)상태이상저항증가",6,6,0,8,8,2,true,item_option_open.dat,56,0x298d8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,17,float_a,헬멧,0,헬멧,7,유니크,1,3,7,55,vs동물형_물리대미지증가P,40,40,0,17,17,1,true,item_option_open.dat,56,0x298f0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,8,float_a,헬멧,0,헬멧,7,유니크,1,3,8,55,vs동물형_물리대미지증가P,48,48,0,8,8,2,true,item_option_open.dat,56,0x29908,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,20,float_a,헬멧,0,헬멧,7,유니크,1,4,1,88,치명타저항,22,22,0,20,20,1,true,item_option_open.dat,56,0x29b48,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,15,float_a,헬멧,0,헬멧,7,유니크,1,4,2,88,치명타저항,26,26,0,15,15,2,true,item_option_open.dat,56,0x29b60,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,10,float_a,헬멧,0,헬멧,7,유니크,1,4,3,923,소환수마법공격력증가P,10,10,0,10,10,1,true,item_option_open.dat,56,0x29b78,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,20,float_a,헬멧,0,헬멧,7,유니크,1,4,4,351,방어력증가P,36,36,0,20,20,1,true,item_option_open.dat,56,0x29b90,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,15,float_a,헬멧,0,헬멧,7,유니크,1,4,5,351,방어력증가P,43,43,0,15,15,2,true,item_option_open.dat,56,0x29ba8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,10,float_a,헬멧,0,헬멧,7,유니크,1,4,6,37,즉사,6,6,0,10,10,1,true,item_option_open.dat,56,0x29bc0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,0.5,float_a,헬멧,0,헬멧,7,유니크,1,4,7,803,적에게입힌대미지의일부체력으로흡수,3,3,0,0.5,0.5,1,true,item_option_open.dat,56,0x29bd8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,9.5,float_a,헬멧,0,헬멧,7,유니크,1,4,8,466,더블크리티컬대미지감소,15,15,0,9.5,9.5,1,true,item_option_open.dat,56,0x29bf0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,8,DX 유니크,1,1,1,63,힘상승,94,94,0,12,12,1,true,item_option_open.dat,57,0x29e40,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,8,DX 유니크,1,1,2,67,민첩성상승,94,94,0,12,12,1,true,item_option_open.dat,57,0x29e58,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,8,DX 유니크,1,1,3,66,건강상승,94,94,0,12,12,1,true,item_option_open.dat,57,0x29e70,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,8,DX 유니크,1,1,4,64,지혜상승,94,94,0,12,12,1,true,item_option_open.dat,57,0x29e88,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,8,DX 유니크,1,1,5,65,지식상승,94,94,0,12,12,1,true,item_option_open.dat,57,0x29ea0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,8,DX 유니크,1,1,6,68,카리스마상승,94,94,0,12,12,1,true,item_option_open.dat,57,0x29eb8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,8,DX 유니크,1,1,7,69,행운상승,94,94,0,12,12,1,true,item_option_open.dat,57,0x29ed0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,4,float_a,헬멧,0,헬멧,8,DX 유니크,1,1,8,327,모든능력치증가,47,47,0,4,4,1,true,item_option_open.dat,57,0x29ee8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,8,DX 유니크,1,1,9,736,현아이템착용레벨감소,100,100,0,12,12,1,true,item_option_open.dat,57,0x29f00,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,8,DX 유니크,1,2,1,63,힘상승,103,103,0,12,12,1,true,item_option_open.dat,57,0x2a128,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,8,DX 유니크,1,2,2,67,민첩성상승,103,103,0,12,12,1,true,item_option_open.dat,57,0x2a140,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,8,DX 유니크,1,2,3,66,건강상승,103,103,0,12,12,1,true,item_option_open.dat,57,0x2a158,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,8,DX 유니크,1,2,4,64,지혜상승,103,103,0,12,12,1,true,item_option_open.dat,57,0x2a170,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,8,DX 유니크,1,2,5,65,지식상승,103,103,0,12,12,1,true,item_option_open.dat,57,0x2a188,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,8,DX 유니크,1,2,6,68,카리스마상승,103,103,0,12,12,1,true,item_option_open.dat,57,0x2a1a0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,8,DX 유니크,1,2,7,69,행운상승,103,103,0,12,12,1,true,item_option_open.dat,57,0x2a1b8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,4,float_a,헬멧,0,헬멧,8,DX 유니크,1,2,8,327,모든능력치증가,51,51,0,4,4,1,true,item_option_open.dat,57,0x2a1d0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,12,float_a,헬멧,0,헬멧,8,DX 유니크,1,2,9,0,방어력증가,15,15,0,12,12,1,true,item_option_open.dat,57,0x2a1e8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,11.7,float_a,헬멧,0,헬멧,8,DX 유니크,1,3,1,352,최대체력증가P,34,34,0,11.7,11.7,1,true,item_option_open.dat,57,0x2a410,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,1,3,2,352,최대체력증가P,41,41,0,5,5,2,true,item_option_open.dat,57,0x2a428,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,11.7,float_a,헬멧,0,헬멧,8,DX 유니크,1,3,3,463,치명타대미지증가,10,10,0,11.7,11.7,1,true,item_option_open.dat,57,0x2a440,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,1,3,4,463,치명타대미지증가,12,12,0,5,5,2,true,item_option_open.dat,57,0x2a458,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,11.7,float_a,헬멧,0,헬멧,8,DX 유니크,1,3,5,719,"(소환수,펫)상태이상저항증가",6,6,0,11.7,11.7,1,true,item_option_open.dat,57,0x2a470,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,1,3,6,719,"(소환수,펫)상태이상저항증가",7,7,0,5,5,2,true,item_option_open.dat,57,0x2a488,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,11.7,float_a,헬멧,0,헬멧,8,DX 유니크,1,3,7,55,vs동물형_물리대미지증가P,60,60,0,11.7,11.7,1,true,item_option_open.dat,57,0x2a4a0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,1,3,8,55,vs동물형_물리대미지증가P,72,72,0,5,5,2,true,item_option_open.dat,57,0x2a4b8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,11.7,float_a,헬멧,0,헬멧,8,DX 유니크,1,3,9,695,"(소환수,펫)최대체력증가P",20,20,0,11.7,11.7,1,true,item_option_open.dat,57,0x2a4d0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,1,3,10,695,"(소환수,펫)최대체력증가P",30,30,0,5,5,2,true,item_option_open.dat,57,0x2a4e8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,11.5,float_a,헬멧,0,헬멧,8,DX 유니크,1,3,11,351,방어력증가P,20,20,0,11.5,11.5,1,true,item_option_open.dat,57,0x2a500,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,1,3,12,351,방어력증가P,30,30,0,5,5,2,true,item_option_open.dat,57,0x2a518,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
모조 변환기,10,float_a,헬멧,0,헬멧,8,DX 유니크,1,4,1,88,치명타저항,22,22,0,10,10,1,true,item_option_open.dat,57,0x2a6f8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
