option_id,option_name,short_text,tags,selectable,raw_selectable,assignment_basis,equipment_groups,tier,raw_tier_index,option_level_raw,option_level_group_index,option_level_group_number,group_index_offset_from_raw_tier,enabled,roll_index,value_0,value_1,value_2
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,4,4,28050,4,5,0,True,4,53,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,4,4,28050,4,5,0,True,5,53,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,4,4,28050,4,5,0,True,6,54,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,4,4,28050,4,5,0,True,7,54,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,4,4,28050,4,5,0,True,8,55,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,4,4,28050,4,5,0,True,9,55,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,5,5,30500,5,6,0,True,0,56,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,5,5,30500,5,6,0,True,1,56,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,5,5,30500,5,6,0,True,2,57,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,5,5,30500,5,6,0,True,3,57,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,5,5,30500,5,6,0,True,4,58,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,5,5,30500,5,6,0,True,5,58,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,5,5,30500,5,6,0,True,6,59,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,5,5,30500,5,6,0,True,7,59,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,5,5,30500,5,6,0,True,8,60,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,5,5,30500,5,6,0,True,9,60,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,6,6,32500,6,7,0,True,0,61,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,6,6,32500,6,7,0,True,1,61,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,6,6,32500,6,7,0,True,2,62,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,6,6,32500,6,7,0,True,3,62,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,6,6,32500,6,7,0,True,4,63,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,6,6,32500,6,7,0,True,5,63,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,6,6,32500,6,7,0,True,6,64,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,6,6,32500,6,7,0,True,7,64,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,6,6,32500,6,7,0,True,8,65,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,6,6,32500,6,7,0,True,9,65,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,7,7,36000,7,8,0,True,0,66,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,7,7,36000,7,8,0,True,1,66,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,7,7,36000,7,8,0,True,2,67,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,7,7,36000,7,8,0,True,3,67,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,7,7,36000,7,8,0,True,4,68,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,7,7,36000,7,8,0,True,5,68,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,7,7,36000,7,8,0,True,6,69,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,7,7,36000,7,8,0,True,7,69,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,7,7,36000,7,8,0,True,8,70,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,7,7,36000,7,8,0,True,9,70,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,8,8,40000,8,9,0,True,0,71,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,8,8,40000,8,9,0,True,1,71,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,8,8,40000,8,9,0,True,2,72,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,8,8,40000,8,9,0,True,3,72,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,8,8,40000,8,9,0,True,4,73,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,8,8,40000,8,9,0,True,5,73,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,8,8,40000,8,9,0,True,6,74,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,8,8,40000,8,9,0,True,7,74,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,8,8,40000,8,9,0,True,8,75,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,8,8,40000,8,9,0,True,9,75,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,9,9,40990,9,10,0,True,0,76,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,9,9,40990,9,10,0,True,1,76,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,9,9,40990,9,10,0,True,2,77,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,9,9,40990,9,10,0,True,3,77,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,9,9,40990,9,10,0,True,4,78,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,9,9,40990,9,10,0,True,5,78,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,9,9,40990,9,10,0,True,6,79,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,9,9,40990,9,10,0,True,7,79,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,9,9,40990,9,10,0,True,8,80,0,0
302,이동속도증가,이동 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,부츠,9,9,40990,9,10,0,True,9,80,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",0,0,1000,0,1,0,True,0,21,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",0,0,1000,0,1,0,True,1,21,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",0,0,1000,0,1,0,True,2,22,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",0,0,1000,0,1,0,True,3,22,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",0,0,1000,0,1,0,True,4,23,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",0,0,1000,0,1,0,True,5,23,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",0,0,1000,0,1,0,True,6,24,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",0,0,1000,0,1,0,True,7,24,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",0,0,1000,0,1,0,True,8,25,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",0,0,1000,0,1,0,True,9,25,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",1,1,5090,1,2,0,True,0,26,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",1,1,5090,1,2,0,True,1,26,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",1,1,5090,1,2,0,True,2,27,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",1,1,5090,1,2,0,True,3,27,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",1,1,5090,1,2,0,True,4,28,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",1,1,5090,1,2,0,True,5,28,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",1,1,5090,1,2,0,True,6,29,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",1,1,5090,1,2,0,True,7,29,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",1,1,5090,1,2,0,True,8,30,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",1,1,5090,1,2,0,True,9,30,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",2,2,17310,2,3,0,True,0,31,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",2,2,17310,2,3,0,True,1,31,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",2,2,17310,2,3,0,True,2,32,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",2,2,17310,2,3,0,True,3,32,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",2,2,17310,2,3,0,True,4,33,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",2,2,17310,2,3,0,True,5,33,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",2,2,17310,2,3,0,True,6,34,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",2,2,17310,2,3,0,True,7,34,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",2,2,17310,2,3,0,True,8,35,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",2,2,17310,2,3,0,True,9,35,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",3,3,27500,3,4,0,True,0,36,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",3,3,27500,3,4,0,True,1,36,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",3,3,27500,3,4,0,True,2,37,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",3,3,27500,3,4,0,True,3,37,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",3,3,27500,3,4,0,True,4,38,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",3,3,27500,3,4,0,True,5,38,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",3,3,27500,3,4,0,True,6,39,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",3,3,27500,3,4,0,True,7,39,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",3,3,27500,3,4,0,True,8,40,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",3,3,27500,3,4,0,True,9,40,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",4,4,28050,4,5,0,True,0,41,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",4,4,28050,4,5,0,True,1,41,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",4,4,28050,4,5,0,True,2,42,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",4,4,28050,4,5,0,True,3,42,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",4,4,28050,4,5,0,True,4,43,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",4,4,28050,4,5,0,True,5,43,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",4,4,28050,4,5,0,True,6,44,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",4,4,28050,4,5,0,True,7,44,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",4,4,28050,4,5,0,True,8,45,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",4,4,28050,4,5,0,True,9,45,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",5,5,30500,5,6,0,True,0,46,0,0
74,공격속도증가,공격 속도 증가 [0%],속도,True,True,InstandardEquip.OptionsByItemType,"장갑,팔찌,목걸이,한 손 검,양손 검,마법 지팡이,이빨,메이스,날개,단도,활,창,피리,슬링,마술봉,채찍,낫,손톱무기,책,빗자루,쌍검,암영 구체,쌍권총,연금석,격투무기,사슬닻,대포",5,5,30500,5,6,0,True,1,46,0,0
