source_file,block_index,section_type,section_group,file_offset_hex,open_slot_candidate,convertible_option_id,value_low16,value_high16,float_a,float_b,row_group,after_list_option_ids,evidence_level
item_option_open.dat,105,9,3,0x4d0bc,15,69,468,0,5.0,0.0,3,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d0d4,16,327,234,0,2.0,0.0,3,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d0ec,17,302,33,0,10.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d254,1,796,2,1,6.5,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d26c,2,797,2,1,6.5,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d284,3,800,2,1,6.5,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d29c,4,798,2,1,6.5,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d2b4,5,799,2,1,6.5,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d2cc,6,801,2,1,6.5,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d2e4,7,802,2,1,6.5,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d2fc,8,302,33,0,10.0,0.0,1,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d314,9,302,39,0,5.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d32c,10,921,0,0,10.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d344,11,0,36,0,10.0,0.0,1,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d35c,12,0,43,0,5.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d374,13,109,2,0,9.5,0.0,1,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d38c,14,109,3,0,5.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d53c,1,302,51,0,8.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d554,2,302,61,0,4.0,0.0,3,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d56c,3,717,33,0,8.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d584,4,717,39,0,4.0,0.0,3,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d59c,5,109,4,0,8.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d5b4,6,109,5,0,4.0,0.0,3,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d5cc,7,460,72,0,8.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d5e4,8,460,86,0,4.0,0.0,3,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d5fc,9,201,51,0,8.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d614,10,201,61,0,4.0,0.0,3,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d62c,11,327,184,0,5.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d644,12,63,369,0,5.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d65c,13,67,369,0,5.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d674,14,66,369,0,5.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d68c,15,64,369,0,5.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d6a4,16,65,369,0,5.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d6bc,17,68,369,0,5.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d6d4,18,69,369,0,5.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d824,1,74,16,0,7.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d83c,2,74,19,0,4.0,0.0,3,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d854,3,695,36,0,7.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d86c,4,695,43,0,4.0,0.0,3,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d884,5,109,9,0,7.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d89c,6,109,10,0,4.0,0.0,3,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d8b4,7,464,14,0,3.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d8cc,8,464,15,0,1.5,0.0,3,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d8e4,9,302,65,0,7.5,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d8fc,10,716,39,0,7.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d914,11,327,221,0,6.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d92c,12,63,442,0,6.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d944,13,67,442,0,6.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d95c,14,66,442,0,6.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d974,15,64,442,0,6.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d98c,16,65,442,0,6.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d9a4,17,68,442,0,6.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,105,9,3,0x4d9bc,18,69,442,0,6.0,0.0,2,7,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e6cc,1,63,62,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e6e4,2,67,62,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e6fc,3,66,62,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e714,4,64,62,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e72c,5,65,62,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e744,6,68,62,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e75c,7,69,62,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e774,8,327,31,0,2.0,2.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e78c,9,736,48,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e7a4,10,63,74,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e7bc,11,67,74,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e7d4,12,66,74,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e7ec,13,64,74,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e804,14,65,74,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e81c,15,68,74,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e834,16,69,74,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e84c,17,327,37,0,1.0,1.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e864,18,736,57,0,6.0,6.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e9b4,1,796,5,1,8.0,8.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e9cc,2,797,5,1,8.0,8.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e9e4,3,800,5,1,8.0,8.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4e9fc,4,798,5,1,8.0,8.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ea14,5,799,5,1,8.0,8.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ea2c,6,801,5,1,8.0,8.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ea44,7,802,5,1,8.0,8.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ea5c,8,796,4,1,4.0,4.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ea74,9,797,4,1,4.0,4.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ea8c,10,800,4,1,4.0,4.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4eaa4,11,798,4,1,4.0,4.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4eabc,12,799,4,1,4.0,4.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ead4,13,801,4,1,4.0,4.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4eaec,14,802,4,1,4.0,4.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4eb04,15,110,5,0,10.0,10.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4eb1c,16,110,6,0,6.0,6.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ec9c,1,78,36,0,12.0,11.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ecb4,2,78,43,0,6.0,6.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4eccc,3,78,51,0,3.0,3.0,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ece4,4,110,5,0,12.0,11.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ecfc,5,110,6,0,6.0,6.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ed14,6,110,7,0,3.0,3.0,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ed2c,7,673,150,0,13.0,12.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ed44,8,673,180,0,6.0,6.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ed5c,9,673,216,0,3.0,3.0,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ed74,10,683,24,0,10.0,10.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ed8c,11,683,28,0,4.0,4.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4eda4,12,683,33,0,1.0,1.0,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4edbc,13,717,15,0,10.0,10.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4edd4,14,717,18,0,4.0,4.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4edec,15,717,21,0,1.0,1.0,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ee04,16,789,10,0,3.0,4.5,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ee1c,17,789,11,0,2.0,3.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ee34,18,789,12,0,1.0,1.5,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ef84,1,110,5,0,16.0,15.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4ef9c,2,110,6,0,10.3,10.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4efb4,3,110,7,0,5.0,5.0,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4efcc,4,724,2,0,3.0,4.5,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4efe4,5,724,3,0,2.0,3.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4effc,6,724,4,0,1.0,1.5,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4f014,7,109,1,0,16.0,15.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4f02c,8,109,2,0,10.3,10.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4f044,9,109,3,0,5.0,5.0,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4f05c,10,716,12,0,16.0,16.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4f074,11,716,14,0,10.4,10.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,107,7,0,0x4f08c,12,716,16,0,5.0,5.0,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f27c,1,63,240,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f294,2,67,240,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f2ac,3,66,240,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f2c4,4,64,240,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f2dc,5,65,240,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f2f4,6,68,240,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f30c,7,69,240,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f324,8,327,120,0,2.0,2.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f33c,9,736,216,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f354,10,63,288,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f36c,11,67,288,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f384,12,66,288,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f39c,13,64,288,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f3b4,14,65,288,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f3cc,15,68,288,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f3e4,16,69,288,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f3fc,17,327,144,0,1.0,1.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f414,18,736,259,0,6.0,6.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f564,1,796,4,1,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f57c,2,797,4,1,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f594,3,800,4,1,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f5ac,4,798,4,1,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f5c4,5,799,4,1,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f5dc,6,801,4,1,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f5f4,7,802,4,1,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f60c,8,796,3,1,4.0,4.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f624,9,797,3,1,4.0,4.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f63c,10,800,3,1,4.0,4.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f654,11,798,3,1,4.0,4.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f66c,12,799,3,1,4.0,4.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f684,13,801,3,1,4.0,4.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f69c,14,802,3,1,4.0,4.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f6b4,15,110,12,0,15.0,15.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f6cc,16,110,14,0,8.0,8.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f84c,1,78,48,0,12.0,11.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f864,2,78,57,0,6.0,6.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f87c,3,78,68,0,3.0,3.0,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f894,4,110,12,0,12.0,11.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f8ac,5,110,14,0,6.0,6.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f8c4,6,110,16,0,3.0,3.0,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f8dc,7,673,360,0,13.0,12.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f8f4,8,673,432,0,6.0,6.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f90c,9,673,518,0,3.0,3.0,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f924,10,683,28,0,10.0,10.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f93c,11,683,33,0,4.0,4.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f954,12,683,39,0,1.0,1.0,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f96c,13,717,18,0,10.0,10.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f984,14,717,21,0,4.0,4.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f99c,15,717,25,0,1.0,1.0,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f9b4,16,789,11,0,3.0,4.5,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f9cc,17,789,12,0,2.0,3.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4f9e4,18,789,13,0,1.0,1.5,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4fb34,1,110,6,0,15.0,14.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4fb4c,2,110,7,0,10.0,9.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4fb64,3,110,8,0,4.0,4.0,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4fb7c,4,724,6,0,3.0,4.5,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4fb94,5,724,7,0,2.0,3.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4fbac,6,724,8,0,1.0,1.5,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4fbc4,7,109,4,0,15.0,14.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4fbdc,8,109,5,0,10.0,9.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4fbf4,9,109,6,0,4.0,4.0,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4fc0c,10,716,14,0,15.0,14.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4fc24,11,716,16,0,10.0,9.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4fc3c,12,716,19,0,5.0,5.0,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4fc54,13,727,3,0,3.0,4.5,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4fc6c,14,727,4,0,2.0,3.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,108,8,0,0x4fc84,15,727,5,0,1.0,1.5,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x4fe2c,1,63,240,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x4fe44,2,67,240,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x4fe5c,3,66,240,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x4fe74,4,64,240,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x4fe8c,5,65,240,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x4fea4,6,68,240,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x4febc,7,69,240,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x4fed4,8,327,120,0,2.0,2.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x4feec,9,736,216,0,7.0,7.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x4ff04,10,63,288,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x4ff1c,11,67,288,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x4ff34,12,66,288,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x4ff4c,13,64,288,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x4ff64,14,65,288,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x4ff7c,15,68,288,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x4ff94,16,69,288,0,5.0,5.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x4ffac,17,327,144,0,1.0,1.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x4ffc4,18,736,259,0,6.0,6.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x50114,1,796,3,1,6.0,6.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x5012c,2,797,3,1,6.0,6.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x50144,3,800,3,1,6.0,6.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x5015c,4,798,3,1,6.0,6.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x50174,5,799,3,1,6.0,6.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x5018c,6,801,3,1,6.0,6.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x501a4,7,802,3,1,6.0,6.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x501bc,8,796,2,1,3.0,3.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x501d4,9,797,2,1,3.0,3.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x501ec,10,800,2,1,3.0,3.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x50204,11,798,2,1,3.0,3.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x5021c,12,799,2,1,3.0,3.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x50234,13,801,2,1,3.0,3.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x5024c,14,802,2,1,3.0,3.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x50264,15,110,12,0,12.0,12.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x5027c,16,110,14,0,6.0,6.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x50294,17,72,7,0,13.0,13.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x502ac,18,72,8,0,6.0,6.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x503fc,1,78,57,0,12.0,11.3125,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x50414,2,78,68,0,6.0,6.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x5042c,3,78,81,0,4.0,3.0,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x50444,4,110,14,0,12.0,11.3125,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x5045c,5,110,16,0,6.0,6.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x50474,6,110,19,0,3.75,3.0,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x5048c,7,673,432,0,12.0,11.3125,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x504a4,8,673,518,0,6.0,6.0,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x504bc,9,673,621,0,4.0,3.0,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x504d4,10,682,8,0,2.0,3.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x504ec,11,682,9,0,1.0,1.5,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x50504,12,682,10,0,0.5,0.75,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x5051c,13,789,13,0,2.0,3.0,1,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x50534,14,789,14,0,1.0,1.5,2,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x5054c,15,789,15,0,0.5,0.75,3,8,confirmed_table_row_unresolved_axis
item_option_open.dat,109,9,0,0x50564,16,724,12,0,2.0,3.0,1,8,confirmed_table_row_unresolved_axis
