converter_type,converter_probability,converter_probability_source,equipment_bucket,item_group_ids,item_group_names,grade_code,grade_name,section_group,open_slot,candidate_index,option_id,option_name,option_value_arity,option_display,value_raw,value_0_low16,value_1_high16,normal_probability,improved_probability,option_tier,probability_sum_valid,source_file_name,source_block_index,source_file_offset,mapping_basis,mapping_confidence
불타는 변환기,6,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,3,2,0,방어력증가,1,방어력 +138,138,138,0,6,0,3,true,item_option_open.dat,40,0x1dd4c,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,12,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,3,3,929,조련펫모든스탯증가,1,조련 펫의 모든 기초 능력치 +288,288,288,0,12,0,2,true,item_option_open.dat,40,0x1dd64,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,6,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,3,4,929,조련펫모든스탯증가,1,조련 펫의 모든 기초 능력치 +345,345,345,0,6,0,3,true,item_option_open.dat,40,0x1dd7c,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,1,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,3,5,464,더블크리티컬대미지증가,1,물리 더블 크리티컬 대미지 증가 13%,13,13,0,1,0,2,true,item_option_open.dat,40,0x1dd94,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,0.5,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,3,6,464,더블크리티컬대미지증가,1,물리 더블 크리티컬 대미지 증가 14%,14,14,0,0.5,0,3,true,item_option_open.dat,40,0x1ddac,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,12,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,3,7,302,이동속도증가,1,이동 속도 증가 43%,43,43,0,12,0,2,true,item_option_open.dat,40,0x1ddc4,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,6,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,3,8,302,이동속도증가,1,이동 속도 증가 51%,51,51,0,6,0,3,true,item_option_open.dat,40,0x1dddc,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,12,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,3,9,110,회피율증가,1,물리 회피율(％) +10%,10,10,0,12,0,2,true,item_option_open.dat,40,0x1ddf4,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,6,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,3,10,110,회피율증가,1,물리 회피율(％) +12%,12,12,0,6,0,3,true,item_option_open.dat,40,0x1de0c,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,1,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,3,11,623,적치명타저항률감소,1,적의 물리 치명타 저항(％) 감소 6%,6,6,0,1,0,1,true,item_option_open.dat,40,0x1de24,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,0.5,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,3,12,623,적치명타저항률감소,1,적의 물리 치명타 저항(％) 감소 7%,7,7,0,0.5,0,2,true,item_option_open.dat,40,0x1de3c,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,1,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,3,13,461,마법치명타확률증가,1,마법 치명타 확률(％) +7%,7,7,0,1,0,2,true,item_option_open.dat,40,0x1de54,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,0.5,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,3,14,461,마법치명타확률증가,1,마법 치명타 확률(％) +8%,8,8,0,0.5,0,3,true,item_option_open.dat,40,0x1de6c,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,1,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,3,15,682,"(소환수,펫)최종공격력증가P",1,동반자의 최종 공격력 증가 6％,6,6,0,1,0,1,true,item_option_open.dat,40,0x1de84,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,0.5,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,3,16,682,"(소환수,펫)최종공격력증가P",1,동반자의 최종 공격력 증가 7％,7,7,0,0.5,0,2,true,item_option_open.dat,40,0x1de9c,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,13.5,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,3,17,74,공격속도증가,1,공격 속도 증가 14%,14,14,0,13.5,0,2,true,item_option_open.dat,40,0x1deb4,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,7,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,3,18,74,공격속도증가,1,공격 속도 증가 19%,19,19,0,7,0,3,true,item_option_open.dat,40,0x1decc,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,1,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,3,19,745,"(소환수,펫)적 치명 저항 감소",1,동반자의 적 물리 치명타 저항(％) 감소 5％,5,5,0,1,0,1,true,item_option_open.dat,40,0x1dee4,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,0.5,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,3,20,745,"(소환수,펫)적 치명 저항 감소",1,동반자의 적 물리 치명타 저항(％) 감소 6％,6,6,0,0.5,0,2,true,item_option_open.dat,40,0x1defc,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,14.75,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,1,466,더블크리티컬대미지감소,1,받는 물리 더블 크리티컬 대미지 감소 19%,19,19,0,14.75,0,2,true,item_option_open.dat,40,0x1e01c,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,6,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,2,466,더블크리티컬대미지감소,1,받는 물리 더블 크리티컬 대미지 감소 22%,22,22,0,6,0,3,true,item_option_open.dat,40,0x1e034,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,1,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,3,464,더블크리티컬대미지증가,1,물리 더블 크리티컬 대미지 증가 15%,15,15,0,1,0,2,true,item_option_open.dat,40,0x1e04c,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,0.5,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,4,464,더블크리티컬대미지증가,1,물리 더블 크리티컬 대미지 증가 16%,16,16,0,0.5,0,3,true,item_option_open.dat,40,0x1e064,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,1,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,5,461,마법치명타확률증가,1,마법 치명타 확률(％) +16%,16,16,0,1,0,2,true,item_option_open.dat,40,0x1e07c,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,0.5,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,6,461,마법치명타확률증가,1,마법 치명타 확률(％) +17%,17,17,0,0.5,0,3,true,item_option_open.dat,40,0x1e094,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,14.75,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,7,717,"(소환수,펫)마법공격력증가P",1,동반자의 마법 공격력 증가 21％,21,21,0,14.75,0,2,true,item_option_open.dat,40,0x1e0ac,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,6,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,8,717,"(소환수,펫)마법공격력증가P",1,동반자의 마법 공격력 증가 25％,25,25,0,6,0,3,true,item_option_open.dat,40,0x1e0c4,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,3,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,9,623,적치명타저항률감소,1,적의 물리 치명타 저항(％) 감소 20%,20,20,0,3,0,2,true,item_option_open.dat,40,0x1e0dc,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,1,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,10,623,적치명타저항률감소,1,적의 물리 치명타 저항(％) 감소 26%,26,26,0,1,0,3,true,item_option_open.dat,40,0x1e0f4,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,14.75,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,11,74,공격속도증가,1,공격 속도 증가 21%,21,21,0,14.75,0,2,true,item_option_open.dat,40,0x1e10c,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,6,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,12,74,공격속도증가,1,공격 속도 증가 25%,25,25,0,6,0,3,true,item_option_open.dat,40,0x1e124,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,14.75,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,13,730,CP획득보너스P,1,CP 획득량 증가 14％,14,14,0,14.75,0,2,true,item_option_open.dat,40,0x1e13c,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,6,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,14,730,CP획득보너스P,1,CP 획득량 증가 19％,19,19,0,6,0,3,true,item_option_open.dat,40,0x1e154,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,3,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,15,745,"(소환수,펫)적 치명 저항 감소",1,동반자의 적 물리 치명타 저항(％) 감소 15％,15,15,0,3,0,2,true,item_option_open.dat,40,0x1e16c,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,1,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,16,745,"(소환수,펫)적 치명 저항 감소",1,동반자의 적 물리 치명타 저항(％) 감소 20％,20,20,0,1,0,3,true,item_option_open.dat,40,0x1e184,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,1,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,17,682,"(소환수,펫)최종공격력증가P",1,동반자의 최종 공격력 증가 6％,6,6,0,1,0,1,true,item_option_open.dat,40,0x1e19c,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,0.5,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,18,682,"(소환수,펫)최종공격력증가P",1,동반자의 최종 공격력 증가 7％,7,7,0,0.5,0,2,true,item_option_open.dat,40,0x1e1b4,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,1,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,19,752,마법 치명타 대미지 증가,1,마법 치명타 대미지 증가 4%,4,4,0,1,0,1,true,item_option_open.dat,40,0x1e1cc,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,0.5,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,20,752,마법 치명타 대미지 증가,1,마법 치명타 대미지 증가 5%,5,5,0,0.5,0,2,true,item_option_open.dat,40,0x1e1e4,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,0.5,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,21,723,마법강타확률증가,1,마법 강타 확률(％) +5％,5,5,0,0.5,0,1,true,item_option_open.dat,40,0x1e1fc,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,0.5,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,22,754,마법 강타 대미지 증가,1,마법 강타 대미지 증가 3%,3,3,0,0.5,0,1,true,item_option_open.dat,40,0x1e214,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,0.5,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,23,704,물리한계대미지증가P,1,한계돌파 칭호의 물리 대미지 제한 초과량 적용(％) 증가 2％,2,2,0,0.5,0,1,true,item_option_open.dat,40,0x1e22c,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,0.5,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,24,706,마법한계대미지증가P,1,한계돌파 칭호의 마법 대미지 제한 초과량 적용(％) 증가 4％,4,4,0,0.5,0,1,true,item_option_open.dat,40,0x1e244,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,0.5,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,25,1027,"(소환수,펫)마법강타대미지증가",1,동반자의 마법 강타 대미지 증가 3%,3,3,0,0.5,0,1,true,item_option_open.dat,40,0x1e25c,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,0.5,float_a,전용 갑옷,17,전용 갑옷,9,ULT 유니크,3,4,26,690,"(소환수,펫)마법강타확률증가",1,동반자의 마법 강타 확률(％) +5％,5,5,0,0.5,0,1,true,item_option_open.dat,40,0x1e274,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8.5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,1,1,63,힘상승,1,힘 +206,206,206,0,8.5,0,2,true,item_option_open.dat,50,0x24c68,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8.5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,1,2,67,민첩성상승,1,민첩성 +206,206,206,0,8.5,0,2,true,item_option_open.dat,50,0x24c80,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8.5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,1,3,66,건강상승,1,건강 +206,206,206,0,8.5,0,2,true,item_option_open.dat,50,0x24c98,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8.5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,1,4,64,지혜상승,1,지혜 +206,206,206,0,8.5,0,2,true,item_option_open.dat,50,0x24cb0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8.5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,1,5,65,지식상승,1,지식 +206,206,206,0,8.5,0,2,true,item_option_open.dat,50,0x24cc8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8.5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,1,6,68,카리스마상승,1,카리스마 +206,206,206,0,8.5,0,2,true,item_option_open.dat,50,0x24ce0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8.5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,1,7,69,행운상승,1,운 +206,206,206,0,8.5,0,2,true,item_option_open.dat,50,0x24cf8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,3.5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,1,8,327,모든능력치증가,1,모든 스탯 103 증가,103,103,0,3.5,0,2,true,item_option_open.dat,50,0x24d10,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,1,9,63,힘상승,1,힘 +267,267,267,0,5,0,3,true,item_option_open.dat,50,0x24d28,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,1,10,67,민첩성상승,1,민첩성 +267,267,267,0,5,0,3,true,item_option_open.dat,50,0x24d40,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,1,11,66,건강상승,1,건강 +267,267,267,0,5,0,3,true,item_option_open.dat,50,0x24d58,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,1,12,64,지혜상승,1,지혜 +267,267,267,0,5,0,3,true,item_option_open.dat,50,0x24d70,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,1,13,65,지식상승,1,지식 +267,267,267,0,5,0,3,true,item_option_open.dat,50,0x24d88,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,1,14,68,카리스마상승,1,카리스마 +267,267,267,0,5,0,3,true,item_option_open.dat,50,0x24da0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,1,15,69,행운상승,1,운 +267,267,267,0,5,0,3,true,item_option_open.dat,50,0x24db8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,2,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,1,16,327,모든능력치증가,1,모든 스탯 133 증가,133,133,0,2,0,3,true,item_option_open.dat,50,0x24dd0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,2,1,796,레벨비례힘상승,2,힘 +1/레벨 2,65538,2,1,5,0,2,true,item_option_open.dat,50,0x24f50,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,2,2,797,레벨비례민첩성상승,2,민첩성 +1/레벨 2,65538,2,1,5,0,2,true,item_option_open.dat,50,0x24f68,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,2,3,800,레벨비례지식상승,2,지식 +1/레벨 2,65538,2,1,5,0,2,true,item_option_open.dat,50,0x24f80,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,2,4,798,레벨비례건강상승,2,건강 +1/레벨 2,65538,2,1,5,0,2,true,item_option_open.dat,50,0x24f98,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,2,5,799,레벨비례지혜상승,2,지혜 +1/레벨 2,65538,2,1,5,0,2,true,item_option_open.dat,50,0x24fb0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,2,6,801,레벨비례카리스마상승,2,카리스마 +1/레벨 2,65538,2,1,5,0,2,true,item_option_open.dat,50,0x24fc8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,2,7,802,레벨비례운상승,2,운 +1/레벨 2,65538,2,1,5,0,2,true,item_option_open.dat,50,0x24fe0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,11.25,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,2,8,353,최대CP증가P,1,최대 CP 증가 70%,70,70,0,11.25,0,1,true,item_option_open.dat,50,0x24ff8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,2,9,353,최대CP증가P,1,최대 CP 증가 84%,84,84,0,5,0,2,true,item_option_open.dat,50,0x25010,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,11.25,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,2,10,352,최대체력증가P,1,최대 HP 증가 66%,66,66,0,11.25,0,1,true,item_option_open.dat,50,0x25028,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,2,11,352,최대체력증가P,1,최대 HP 증가 79%,79,79,0,5,0,2,true,item_option_open.dat,50,0x25040,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,11.25,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,2,12,74,공격속도증가,1,공격 속도 증가 12%,12,12,0,11.25,0,1,true,item_option_open.dat,50,0x25058,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,2,13,74,공격속도증가,1,공격 속도 증가 14%,14,14,0,5,0,2,true,item_option_open.dat,50,0x25070,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,11.25,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,2,14,351,방어력증가P,1,방어력 증가 72%,72,72,0,11.25,0,1,true,item_option_open.dat,50,0x25088,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,5,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,2,15,351,방어력증가P,1,방어력 증가 86%,86,86,0,5,0,2,true,item_option_open.dat,50,0x250a0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,7,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,3,1,730,CP획득보너스P,1,CP 획득량 증가 28％,28,28,0,7,0,2,true,item_option_open.dat,50,0x25238,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,3,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,3,2,730,CP획득보너스P,1,CP 획득량 증가 33％,33,33,0,3,0,3,true,item_option_open.dat,50,0x25250,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,7,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,3,3,721,무기최소공격력증가,1,무기 최소 공격력 +19,19,19,0,7,0,2,true,item_option_open.dat,50,0x25268,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,3,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,3,4,721,무기최소공격력증가,1,무기 최소 공격력 +22,22,22,0,3,0,3,true,item_option_open.dat,50,0x25280,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,7,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,3,5,74,공격속도증가,1,공격 속도 증가 19%,19,19,0,7,0,2,true,item_option_open.dat,50,0x25298,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,3,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,3,6,74,공격속도증가,1,공격 속도 증가 22%,22,22,0,3,0,3,true,item_option_open.dat,50,0x252b0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,7,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,3,7,460,기본물리공격력증가P,1,물리 공격력 증가 50%,50,50,0,7,0,2,true,item_option_open.dat,50,0x252c8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,3,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,3,8,460,기본물리공격력증가P,1,물리 공격력 증가 65%,65,65,0,3,0,3,true,item_option_open.dat,50,0x252e0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,7,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,3,9,201,마법공격력강화P,1,마법 공격력 증가 33%,33,33,0,7,0,2,true,item_option_open.dat,50,0x252f8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,3,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,3,10,201,마법공격력강화P,1,마법 공격력 증가 42%,42,42,0,3,0,3,true,item_option_open.dat,50,0x25310,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,7,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,3,11,353,최대CP증가P,1,최대 CP 증가 22%,22,22,0,7,0,2,true,item_option_open.dat,50,0x25328,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,3,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,3,12,353,최대CP증가P,1,최대 CP 증가 33%,33,33,0,3,0,3,true,item_option_open.dat,50,0x25340,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,7,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,3,13,302,이동속도증가,1,이동 속도 증가 28%,28,28,0,7,0,2,true,item_option_open.dat,50,0x25358,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,3,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,3,14,302,이동속도증가,1,이동 속도 증가 33%,33,33,0,3,0,3,true,item_option_open.dat,50,0x25370,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,7,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,3,15,351,방어력증가P,1,방어력 증가 40%,40,40,0,7,0,2,true,item_option_open.dat,50,0x25388,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,3,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,3,16,351,방어력증가P,1,방어력 증가 52%,52,52,0,3,0,3,true,item_option_open.dat,50,0x253a0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,7,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,3,17,109,모든스킬레벨증가,1,모든 스킬 레벨 +7,7,7,0,7,0,2,true,item_option_open.dat,50,0x253b8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,3,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,3,18,109,모든스킬레벨증가,1,모든 스킬 레벨 +9,9,9,0,3,0,3,true,item_option_open.dat,50,0x253d0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,7,float_a,귀걸이/망토,"10,11","귀걸이,망토",9,ULT 유니크,3,3,19,352,최대체력증가P,1,최대 HP 증가 20%,20,20,0,7,0,1,true,item_option_open.dat,50,0x253e8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
